id;time;subscriber;aprefix;destination;invoice group;prefix;pbx;direction;volume/time(secs);price;free;forward;servingnetwork;reason;billed;zone
945442014;04-04-2019 11:17;46840308799;Sweden;47981072XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945442289;04-04-2019 11:18;46840308799;Sweden;47934883XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945442372;04-04-2019 11:18;46840308799;Sweden;47920946XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
945442713;04-04-2019 11:19;46840308799;Sweden;3584060000XX;Udland Mobil;Finland-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
945442781;04-04-2019 11:19;4578772913;Danmark Fastnet;45208927XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
945443080;04-04-2019 11:20;4578772918;Danmark Fastnet;45524058XX;Danmark Mobil;Danmark Mobil;firebrand-tpaerospace;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945443369;04-04-2019 11:21;4578772913;Danmark Fastnet;45508976XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945443799;04-04-2019 11:22;4569669632;Danmark Fastnet;45691022XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;0;0,05;no;0;;0;yes;Norden (DK)
945443880;04-04-2019 11:23;46840836382;Sweden;464063506XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
945444119;04-04-2019 11:23;4578772913;Danmark Fastnet;45613776XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
945444798;04-04-2019 11:26;4578772918;Danmark Fastnet;45212171XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;180;1,25;no;0;;0;yes;Norden Mobil (DK)
945444814;04-04-2019 11:26;46840836382;Sweden;47464273XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945444875;04-04-2019 11:26;46840836382;Sweden;47481210XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945445291;04-04-2019 11:27;46840836384;Sweden;463644054XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
945445843;04-04-2019 11:29;46840836384;Sweden;467035031XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945446537;04-04-2019 11:31;4578772918;Danmark Fastnet;45329646XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
945446604;04-04-2019 11:31;46840308799;Sweden;3584020000XX;Udland Mobil;Finland-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
945446883;04-04-2019 11:32;4578772922;Danmark Fastnet;45913763XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;600;4,05;no;0;;0;yes;Norden Mobil (DK)
945447401;04-04-2019 11:34;4578772915;Danmark Fastnet;2993867XX;Udland;Greenland;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Øvrige Verden 3
945447523;04-04-2019 11:34;46840836382;Sweden;468504155XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
945447933;04-04-2019 11:36;46840308799;Sweden;467220119XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;240;2;no;0;;0;yes;Norden Mobil
945449024;04-04-2019 11:39;4578772918;Danmark Fastnet;45226206XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945449627;04-04-2019 11:41;4578772915;Danmark Fastnet;2993867XX;Udland;Greenland;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Øvrige Verden 3
945449867;04-04-2019 11:42;4578772916;Danmark Fastnet;45395750XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
945450275;04-04-2019 11:44;4569669632;Danmark Fastnet;45691022XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;180;0,2;no;0;;0;yes;Norden (DK)
945450306;04-04-2019 11:44;46840836382;Sweden;468527210XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
945450450;04-04-2019 11:44;46840836389;Sweden;467218880XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945450870;04-04-2019 11:46;4578772918;Danmark Fastnet;45233385XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;240;1,65;no;0;;0;yes;Norden Mobil (DK)
945451236;04-04-2019 11:47;4578772922;Danmark Fastnet;45407080XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;420;2,85;no;0;;0;yes;Norden Mobil (DK)
945455383;04-04-2019 12:02;4533456540;Danmark Fastnet;45203078XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;180;1,25;no;0;;0;yes;Norden Mobil (DK)
945457364;04-04-2019 12:11;4569804979;Danmark Fastnet;45396910XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;180;0,2;no;0;;0;yes;Norden (DK)
945458324;04-04-2019 12:15;4578772913;Danmark Fastnet;45233046XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;360;2,45;no;0;;0;yes;Norden Mobil (DK)
945460405;04-04-2019 12:24;4569669636;Danmark Fastnet;45898989XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;840;0,75;no;0;;0;yes;Norden (DK)
945460443;04-04-2019 12:24;4533456549;Danmark Fastnet;45204492XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
945464957;04-04-2019 12:42;4578772913;Danmark Fastnet;45898927XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
945465989;04-04-2019 12:46;4578772913;Danmark Fastnet;45306602XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945467605;04-04-2019 12:53;4578772919;Danmark Fastnet;45501102XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945468288;04-04-2019 12:55;4578772919;Danmark Fastnet;45335582XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
945468285;04-04-2019 12:55;4578772918;Danmark Fastnet;45513881XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
945468681;04-04-2019 12:57;46840308799;Sweden;47402226XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945468880;04-04-2019 12:57;4578772913;Danmark Fastnet;45307300XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
945469385;04-04-2019 12:59;46840308799;Sweden;47321181XX;Udland;Norway;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
945469564;04-04-2019 13:00;4570200645;Danmark 70 nummer;45421142XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;3180;21,25;no;0;;0;yes;Norden Mobil (DK)
945469595;04-04-2019 13:00;4578772913;Danmark Fastnet;45232914XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945469691;04-04-2019 13:00;4578772918;Danmark Fastnet;45508746XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945469705;04-04-2019 13:00;4570200645;Danmark 70 nummer;45421142XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;3180;21,25;no;0;;0;yes;Norden Mobil (DK)
945469799;04-04-2019 13:00;46840308799;Sweden;47518587XX;Udland;Norway;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
945470304;04-04-2019 13:02;4578772919;Danmark Fastnet;45267081XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;600;4,05;no;0;;0;yes;Norden Mobil (DK)
945470686;04-04-2019 13:03;46840308799;Sweden;47932524XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945470965;04-04-2019 13:04;4578772918;Danmark Fastnet;45501201XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
945471561;04-04-2019 13:07;46840308799;Sweden;467055564XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
945472626;04-04-2019 13:10;4578772918;Danmark Fastnet;45306888XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
945473068;04-04-2019 13:12;46840308799;Sweden;47741690XX;Udland;Norway;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
945473173;04-04-2019 13:12;4578772918;Danmark Fastnet;45718162XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;180;1,25;no;0;;0;yes;Norden Mobil (DK)
945473612;04-04-2019 13:14;46840308799;Sweden;467371511XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945473924;04-04-2019 13:15;46840308799;Sweden;46950277XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
945474156;04-04-2019 13:16;4578772916;Danmark Fastnet;45411250XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945474187;04-04-2019 13:16;4569669632;Danmark Fastnet;45691022XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;0;0,05;no;0;;0;yes;Norden (DK)
945474210;04-04-2019 13:16;46840308799;Sweden;461976422XX;Udland;Sweden;firebrand-;ip-pstn;540;0,83;no;0;;0;yes;Norden
945474579;04-04-2019 13:17;46840836389;Sweden;467218880XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;660;5,15;no;0;;0;yes;Norden Mobil
945476471;04-04-2019 13:24;46840836382;Sweden;467021637XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945477075;04-04-2019 13:26;4578772918;Danmark Fastnet;45206677XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945477990;04-04-2019 13:29;4578772919;Danmark Fastnet;45661571XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden (DK)
945478495;04-04-2019 13:31;4578772918;Danmark Fastnet;45224563XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
945478781;04-04-2019 13:32;4569669632;Danmark Fastnet;45691022XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;0;0,05;no;0;;0;yes;Norden (DK)
945479018;04-04-2019 13:32;4570200645;Danmark 70 nummer;46332050XX;Udland;Sweden;rackpeoplehq-;ip-pstn;300;0,55;no;0;;0;yes;Norden
945479606;04-04-2019 13:34;4578772922;Danmark Fastnet;45222334XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945479911;04-04-2019 13:35;46840308799;Sweden;464184004XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
945480247;04-04-2019 13:36;46840308799;Sweden;467689942XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
945480404;04-04-2019 13:37;46840836382;Sweden;46546150XX;Udland;Sweden;firebrand-;ip-pstn;240;0,48;no;0;;0;yes;Norden
945480444;04-04-2019 13:37;4578772918;Danmark Fastnet;45318073XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945480512;04-04-2019 13:37;46840308799;Sweden;467051126XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;240;2;no;0;;0;yes;Norden Mobil
945481308;04-04-2019 13:40;4578772915;Danmark Fastnet;2993867XX;Udland;Greenland;firebrand-;ip-pstn;480;18,2;no;0;;0;yes;Øvrige Verden 3
945482024;04-04-2019 13:43;4578772918;Danmark Fastnet;45607769XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
945482929;04-04-2019 13:46;46840308799;Sweden;461045908XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
945483352;04-04-2019 13:47;4578772922;Danmark Fastnet;45292618XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945483381;04-04-2019 13:47;4578772919;Danmark Fastnet;45661571XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden (DK)
945483413;04-04-2019 13:47;46840308799;Sweden;467031186XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
945483497;04-04-2019 13:48;4578772918;Danmark Fastnet;45601063XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945484028;04-04-2019 13:49;4578772922;Danmark Fastnet;45249154XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
945484215;04-04-2019 13:50;46840836382;Sweden;47464273XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945484318;04-04-2019 13:50;46840308799;Sweden;467342133XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945484323;04-04-2019 13:50;4578772919;Danmark Fastnet;45891579XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
945484744;04-04-2019 13:52;4578772918;Danmark Fastnet;45717171XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945484918;04-04-2019 13:52;4578772913;Danmark Fastnet;45413390XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945484966;04-04-2019 13:53;4578772922;Danmark Fastnet;45222221XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
945485083;04-04-2019 13:53;4578772913;Danmark Fastnet;45279581XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945485163;04-04-2019 13:53;46840308799;Sweden;47902118XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
945485799;04-04-2019 13:56;46840836388;Sweden;467203341XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
945485839;04-04-2019 13:56;46840308799;Sweden;467066506XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945485970;04-04-2019 13:56;4578772918;Danmark Fastnet;45214693XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
945485996;04-04-2019 13:56;4578772919;Danmark Fastnet;45212970XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945486322;04-04-2019 13:57;46840308799;Sweden;461078862XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
945486710;04-04-2019 13:59;46840836388;Sweden;4451060000XX;Udland;United Kingdom;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Europa 1
945486756;04-04-2019 13:59;4578772918;Danmark Fastnet;45743035XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
945487385;04-04-2019 14:01;4578772913;Danmark Fastnet;45336865XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;240;0,25;no;0;;0;yes;Norden (DK)
945487408;04-04-2019 14:01;46840308799;Sweden;467600178XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945487753;04-04-2019 14:02;46840308799;Sweden;494917000000XX;Udland;Germany;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Europa 1
945487803;04-04-2019 14:02;46840308799;Sweden;4917230000XX;Udland Mobil;Germany-Mobile;firebrand-;ip-pstn;60;0,7;no;0;;0;yes;Europa 1 Mobil
945488144;04-04-2019 14:03;4578772919;Danmark Fastnet;45299937XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;300;2,05;no;0;;0;yes;Norden Mobil (DK)
945488226;04-04-2019 14:04;4578772918;Danmark Fastnet;45301674XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
945488285;04-04-2019 14:04;4569669632;Danmark Fastnet;45691022XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;180;0,2;no;0;;0;yes;Norden (DK)
945489314;04-04-2019 14:08;46840308799;Sweden;47411713XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
945490058;04-04-2019 14:11;4578772913;Danmark Fastnet;47922930XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945490086;04-04-2019 14:11;4578772916;Danmark Fastnet;45699181XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
945490490;04-04-2019 14:12;4569804979;Danmark Fastnet;45436009XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
945490597;04-04-2019 14:12;4578772919;Danmark Fastnet;45518527XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945490789;04-04-2019 14:13;4578772918;Danmark Fastnet;45882032XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
945491121;04-04-2019 14:14;46840836382;Sweden;47481210XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
945491212;04-04-2019 14:15;46840308799;Sweden;47918393XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945491228;04-04-2019 14:15;4578772913;Danmark Fastnet;45302604XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945491451;04-04-2019 14:16;46840308799;Sweden;47649801XX;Udland;Norway;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
945491574;04-04-2019 14:16;46840308799;Sweden;47661070XX;Udland;Norway;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
945491674;04-04-2019 14:16;4578772913;Danmark Fastnet;45512791XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945491839;04-04-2019 14:17;4578774477;Danmark Fastnet;45226319XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
945491846;04-04-2019 14:17;4578772915;Danmark Fastnet;2993867XX;Udland;Greenland;firebrand-;ip-pstn;360;13,7;no;0;;0;yes;Øvrige Verden 3
945492015;04-04-2019 14:18;46840836388;Sweden;467042076XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
945492144;04-04-2019 14:18;4578772913;Danmark Fastnet;45214944XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
945492251;04-04-2019 14:19;46840308799;Sweden;467034380XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945492537;04-04-2019 14:20;4578772913;Danmark Fastnet;45294647XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
945493236;04-04-2019 14:22;4570200645;Danmark 70 nummer;45487494XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;0;0,05;no;0;;0;yes;Norden (DK)
945493320;04-04-2019 14:22;4578772919;Danmark Fastnet;45242288XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945493336;04-04-2019 14:22;46840836388;Sweden;467025090XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945493429;04-04-2019 14:23;46840308799;Sweden;46361554XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
945493519;04-04-2019 14:23;4569669632;Danmark Fastnet;45204492XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;240;1,65;no;0;;0;yes;Norden Mobil (DK)
945494029;04-04-2019 14:25;46840836388;Sweden;467644841XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945494544;04-04-2019 14:27;46840836388;Sweden;46860840XX;Udland;Sweden;firebrand-;ip-pstn;240;0,48;no;0;;0;yes;Norden
945495211;04-04-2019 14:29;4578772919;Danmark Fastnet;45302221XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;180;1,25;no;0;;0;yes;Norden Mobil (DK)
945495316;04-04-2019 14:30;46840308799;Sweden;47480119XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
945495654;04-04-2019 14:31;46840836388;Sweden;46860840XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
945495689;04-04-2019 14:31;4578772918;Danmark Fastnet;45417860XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;360;2,45;no;0;;0;yes;Norden Mobil (DK)
945496426;04-04-2019 14:33;4578772916;Danmark Fastnet;45611420XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945496437;04-04-2019 14:34;46840836384;Sweden;463644054XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
945496827;04-04-2019 14:35;46840836384;Sweden;467092492XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945497182;04-04-2019 14:36;46840836384;Sweden;467003871XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;360;2,9;no;0;;0;yes;Norden Mobil
945497598;04-04-2019 14:38;4570200645;Danmark 70 nummer;45262066XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945497929;04-04-2019 14:39;46840836388;Sweden;467626367XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945498027;04-04-2019 14:39;4578772919;Danmark Fastnet;45436322XX;Danmark;Danmark Fastnet;firebrand-proconsolution;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
945498073;04-04-2019 14:40;4578772913;Danmark Fastnet;45306602XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945498310;04-04-2019 14:40;4578772919;Danmark Fastnet;45722772XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
945498555;04-04-2019 14:41;4578772919;Danmark Fastnet;45524225XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945498747;04-04-2019 14:42;4578772919;Danmark Fastnet;45403390XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945499096;04-04-2019 14:43;4578772919;Danmark Fastnet;45293812XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945499206;04-04-2019 14:44;46840836384;Sweden;467238698XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
945499466;04-04-2019 14:44;4578772919;Danmark Fastnet;45435851XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
945499682;04-04-2019 14:45;46840836384;Sweden;467336577XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
945499936;04-04-2019 14:46;4578772919;Danmark Fastnet;45272551XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
945500021;04-04-2019 14:46;46840308799;Sweden;47969658XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;660;5,15;no;0;;0;yes;Norden Mobil
945500073;04-04-2019 14:47;46840836388;Sweden;467744474XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
945500213;04-04-2019 14:47;4578772918;Danmark Fastnet;45253599XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
945500237;04-04-2019 14:47;4578772919;Danmark Fastnet;45701214XX;Danmark 70 nummer;Danmark 70 nummer;firebrand-;ip-pstn;300;0,3;no;0;;0;yes;Norden (DK)
945500286;04-04-2019 14:47;4570200645;Danmark 70 nummer;467071220XX;Udland Mobil;Sweden-Mobile;rackpeoplehq-;ip-pstn;840;6,5;no;0;;0;yes;Norden Mobil
945500540;04-04-2019 14:48;46840836388;Sweden;467744474XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
945500587;04-04-2019 14:48;4578772913;Danmark Fastnet;45208927XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
945500886;04-04-2019 14:49;46840836388;Sweden;467684488XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
945500960;04-04-2019 14:50;4578772918;Danmark Fastnet;45261564XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
945500984;04-04-2019 14:50;46840836382;Sweden;47412459XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
